VideoDuration,PubliedDate,VideoID,VideoImageURL,VideoTitle,VideoURL,VideoViews,Like,Unlike,Khan Style%,Animation%  ,Talking Head%                 ,Whiteboard%
PT7M48S,1/7/2010,Wp2nVIzBsE8,https://i.ytimg.com/vi/Wp2nVIzBsE8/maxresdefault.jpg,"ck12.org normal distribution problems: z-score | Probability and Statistics | Khan Academy"", ",https://www.youtube.com/embed/Wp2nVIzBsE8,1086526,1245,56,95,0,2,5
PT62M40S,10/16/2020,25gGVMaynPk,https://i.ytimg.com/vi/25gGVMaynPk/maxresdefault.jpg,Lesson 24. Indices | Maths Session for Grade 06,https://www.youtube.com/embed/25gGVMaynPk,4896,112,2,95,0,10,5
PT129M20S,5/15/2016,NnrgyIQA-PQ,https://i.ytimg.com/vi/NnrgyIQA-PQ/maxresdefault.jpg,Phonics Chapter 10 : Blending Words | Learn Phonics For Kids | Phonics Classroom Teaching Lessons,https://www.youtube.com/embed/NnrgyIQA-PQ,1957358,1546,75,95,0,10,5
PT48M23S,4/16/2016,3s57HonYXDQ,https://i.ytimg.com/vi/3s57HonYXDQ/maxresdefault.jpg,Phonics Course Level 1 | Learn Phonics For Kids | Alphabet Sounds | Phonics For Pre School,https://www.youtube.com/embed/3s57HonYXDQ,5978777,2235,23,95,0,10,5
PT16M31S,4/29/2016,tQe3G44jx2E,https://i.ytimg.com/vi/tQe3G44jx2E/hqdefault.jpg,Phonics Chapter 1 : Sounds of Alphabets | Learn Phonics  | Phonics Classroom Teaching,https://www.youtube.com/embed/tQe3G44jx2E,3814544,1145,65,5,85,10,5
PT50M6S,8/25/2016,kCHeKc2R96o,https://i.ytimg.com/vi/kCHeKc2R96o/maxresdefault.jpg,"Pre School Learning For Kids | Animals, Birds, Animal Sounds, Fruits, Flowers, Vegetables",https://www.youtube.com/embed/kCHeKc2R96o,15731230,5620,85,5,85,10,10
PT3M9S,2/13/2017,1jCqMKdBE5c,https://i.ytimg.com/vi/1jCqMKdBE5c/maxresdefault.jpg,Subtraction With Borrowing | Subtract | Maths For Class 2 | Maths Basics For CBSE Children,https://www.youtube.com/embed/1jCqMKdBE5c,1913075,4201,62,5,85,10,10
PT9M46S,10/26/2020,dSJEEOFaDz0,https://i.ytimg.com/vi/dSJEEOFaDz0/maxresdefault.jpg,Abacus Class - Introduction | Learn basics Abacus | Beginners Abacus Lesson 1,https://www.youtube.com/embed/dSJEEOFaDz0,58492,124,12,5,85,10,10
PT42M0S,5/4/2016,NUcrXtGYDDk,https://i.ytimg.com/vi/NUcrXtGYDDk/maxresdefault.jpg,Phonics Chapter 6 : The Vowel Sounds | Learn Phonics For Kids | Phonics Classroom Teaching Lessons,https://www.youtube.com/embed/NUcrXtGYDDk,868787,8562,87,5,85,20,10
PT6M55S,1/16/2017,BskWRYCMfY8,"https://i.ytimg.com/vi/BskWRYCMfY8/maxresdefault.jpg"", ","Less Than, Greater Than | Maths For Class 2 | Maths Basics For CBSE Children",https://www.youtube.com/embed/BskWRYCMfY8,702829,4520,95,5,85,20,10
PT10M25S,2/21/2017,VoLZXXQL-YY,https://i.ytimg.com/vi/VoLZXXQL-YY/maxresdefault.jpg,9 Incredible Science Facts You Probably Didn't Learn At School,https://www.youtube.com/embed/VoLZXXQL-YY,27058156,4002,65,5,85,20,10
PT11M27S,6/18/2020,1NKPoyak868,https://i.ytimg.com/vi/1NKPoyak868/maxresdefault.jpg,Learn The Clock | Telling the Time | Pebbles Learning Videos,https://www.youtube.com/embed/1NKPoyak868,334133,321,12,5,85,20,10
PT42M53S,7/23/2020,QVu9vXCarJU,https://i.ytimg.com/vi/QVu9vXCarJU/maxresdefault.jpg,Class 5 || Maths || Decimal Fractions,https://www.youtube.com/embed/QVu9vXCarJU,150682,420,36,5,85,25,10
PT1M31S,2015-09-60,89mcLHdn9BI,https://i.ytimg.com/vi/89mcLHdn9BI/hqdefault.jpg,The World's Fastest Writer @ Spoorthi Pradhata Reddy,https://www.youtube.com/embed/89mcLHdn9BI,24734122,5201,85,5,8,25,10
PT80M50S,4/5/2017,6GMAugzV5ls,https://i.ytimg.com/vi/6GMAugzV5ls/maxresdefault.jpg,Kids vocabulary compilation - Words Theme collection\uff5cEnglish educational video for kids,https://www.youtube.com/embed/6GMAugzV5ls,12867838,4201,46,5,5,25,10
PT72M19S,9/28/2017,hDj-VMV-TCM,https://i.ytimg.com/vi/hDj-VMV-TCM/maxresdefault.jpg,ABC Phonics Numbers Shapes & Colors | Nursery Rhymes Songs for Kindergarten Kids by Little Treehouse,,59242424,1254,25,5,85,25,10
PT20M19S,4/17/2020,Vqt-Oz4mhp8,https://i.ytimg.com/vi/Vqt-Oz4mhp8/hqdefault.jpg,Phonics chapter 4 : sounds of alphabets | learn phonics for kids | Nachiketa Pre primary school-kids,https://www.youtube.com/embed/Vqt-Oz4mhp8,20483,124,1,0,85,25,10
PT9M25S,10/24/2019,VvmH6v1nCSQ,https://i.ytimg.com/vi/VvmH6v1nCSQ/maxresdefault.jpg,Integers | Ap&TS syllabus Class 6 Maths | Full lesson,https://www.youtube.com/embed/VvmH6v1nCSQ,61153,3256,25,0,90,25,10
PT30M43S,2/5/2021,y-x1yY4fJQE,https://i.ytimg.com/vi/y-x1yY4fJQE/maxresdefault.jpg,ABC Flashcards for Toddlers - Learning First Words - Teaching Alphabet for Kids,https://www.youtube.com/embed/y-x1yY4fJQE,2468817,1254,68,0,90,25,10
PT77M58S,8/8/2021,zU9XRnjjxVU,https://i.ytimg.com/vi/zU9XRnjjxVU/hqdefault.jpg,"GMSA Weekends : Aug 08, 2021",https://www.youtube.com/embed/zU9XRnjjxVU,2365,102,2,0,90,25,10
