VideoDuration,PubliedDate,VideoID,VideoImageURL,VideoTitle,VideoURL,VideoViews,Like,Unlike,Khan Style%,Animation%  ,Talking Head%                 ,Whiteboard%
PT2M1S,1/13/2017,DBSviXhkubg,https://i.ytimg.com/vi/DBSviXhkubg/maxresdefault.jpg,A Trick for Adding and Subtracting Negative Numbers,https://www.youtube.com/embed/DBSviXhkubg,249862,236,95,95,0,2,5
PT7M34S,2/15/2019,3i2i9nmkG24,https://i.ytimg.com/vi/3i2i9nmkG24/maxresdefault.jpg,Introduction To Negative Numbers |  Maths Concept For Kids | Maths Grade 5 | Periwinkle,https://www.youtube.com/embed/3i2i9nmkG24,78100,542,66,95,0,10,5
PT1M51S,1/13/2017,6U1kCOuNpR4,https://i.ytimg.com/vi/6U1kCOuNpR4/maxresdefault.jpg,Negative Numbers: An Overview,https://www.youtube.com/embed/6U1kCOuNpR4,152470,159,2,95,0,10,5
PT18M32S,3/4/2019,Q_oy-ZUOoTI,https://i.ytimg.com/vi/Q_oy-ZUOoTI/maxresdefault.jpg,Operations of negative numbers without using number lines,,28170,856,53,95,0,10,5
PT1M3S,8/30/2016,CNpJWC52yrk,https://i.ytimg.com/vi/CNpJWC52yrk/maxresdefault.jpg,"Learn Subtraction Using Number Line | Mathematics Book B | Periwinkle"", ",https://www.youtube.com/embed/CNpJWC52yrk,294569,235,45,0,85,10,5
PT3M33S,4/29/2020,41eVMYPCWTQ,https://i.ytimg.com/vi/41eVMYPCWTQ/maxresdefault.jpg,Prime and Composite Numbers | Mathematics Grade 4 | Periwinkle,https://www.youtube.com/embed/41eVMYPCWTQ,408724,488,78,5,85,10,10
PT7M51S,4/26/2020,gmR6R910Wjc,https://i.ytimg.com/vi/gmR6R910Wjc/hqdefault.jpg,Writing Roman Numerals | Mathematics Grade 3 | Periwinkle,https://www.youtube.com/embed/gmR6R910Wjc,118672,1523,9,5,85,10,10
PT11M23S,10/27/2014,_BgblvF90UE,https://i.ytimg.com/vi/_BgblvF90UE/maxresdefault.jpg,Math Antics - Adding & Subtracting Integers,https://www.youtube.com/embed/_BgblvF90UE,2285902,956,86,5,85,10,10
PT2M20S,12/8/2014,5oHJcmYbHvA,https://i.ytimg.com/vi/5oHJcmYbHvA/maxresdefault.jpg,What are Integers? | Number System | Don't Memorise,https://www.youtube.com/embed/5oHJcmYbHvA,878848,456,45,5,85,20,10
PT3M43S,1/22/2019,h0l79qp2p_s,https://i.ytimg.com/vi/h0l79qp2p_s/maxresdefault.jpg,Direct And Indirect Objects | English Grammar & Composition Grade 5 | Periwinkle,https://www.youtube.com/embed/h0l79qp2p_s,246947,752,65,5,85,20,10
PT5M48S,2/14/2019,mlNHIzV4x8Y,https://i.ytimg.com/vi/mlNHIzV4x8Y/maxresdefault.jpg,Addition And Subtraction Of Integers | Mathematics Grade 5 | Periwinkle,https://www.youtube.com/embed/mlNHIzV4x8Y,206845,852,98,5,85,20,10
PT2M29S,12/18/2014,SQ4cB9yXkHM,https://i.ytimg.com/vi/SQ4cB9yXkHM/maxresdefault.jpg,What are Rational Numbers? | Number System Concept | Don't Memorise,https://www.youtube.com/embed/SQ4cB9yXkHM,1187272,986,78,5,85,20,10
PT18M8S,7/12/2018,Slw5SCy9P14,https://i.ytimg.com/vi/Slw5SCy9P14/maxresdefault.jpg,Rational Numbers,https://www.youtube.com/embed/Slw5SCy9P14,410781,652,98,5,85,25,10
PT7M33S,10/7/2009,sEU5uaf-Tu4,https://i.ytimg.com/vi/sEU5uaf-Tu4/hqdefault.jpg,Understand and Learn the Rules of Positive and Negative Numbers,https://www.youtube.com/embed/sEU5uaf-Tu4,1090475,785,225,5,8,25,10
PT3M38S,6/5/2015,FsKNeU7EFl0,https://i.ytimg.com/vi/FsKNeU7EFl0/maxresdefault.jpg,Understanding how positive and negative numbers interact,https://www.youtube.com/embed/FsKNeU7EFl0,114057,635,85,5,5,25,10
PT5M54S,11/23/2018,hNk2xr4MUS8,https://i.ytimg.com/vi/hNk2xr4MUS8/maxresdefault.jpg,Rational and Irrational Numbers,https://www.youtube.com/embed/hNk2xr4MUS8,240532,752,98,5,85,25,10
PT10M9S,2/11/2021,fw1kyM0F00Y,https://i.ytimg.com/vi/fw1kyM0F00Y/maxresdefault.jpg,INTRODUCTION TO INTEGERS | GRADE 6,https://www.youtube.com/embed/fw1kyM0F00Y,42967,632,45,0,85,25,10
PT5M26S,10/22/2016,7834JCVXGm4,https://i.ytimg.com/vi/7834JCVXGm4/hqdefault.jpg,ore and After Numbers | Mathematics Grade 1 | Periwinkle,https://www.youtube.com/embed/7834JCVXGm4,1165187,985,102,0,90,25,10
PT2M22S,6/22/2018,37O08lVFsbs,https://i.ytimg.com/vi/37O08lVFsbs/maxresdefault.jpg,Clauses | English Grammar & Composition Grade 5 | Periwinkle,https://www.youtube.com/embed/37O08lVFsbs,152940,756,10,0,90,25,10
PT6M18S,11/27/2017,CqrYYiffPr0,https://i.ytimg.com/vi/CqrYYiffPr0/maxresdefault.jpg,Rules Of Divisibility | Mathematics Grade 4 | Periwinkle,https://www.youtube.com/embed/CqrYYiffPr0,609368,998,314,0,90,25,10
PT5M45S,10/26/2018,4iKjfjNvbJw,https://i.ytimg.com/vi/4iKjfjNvbJw/maxresdefault.jpg,Articles | English Grammar & Composition Grade 4 | Periwinkle,https://www.youtube.com/embed/4iKjfjNvbJw,551192,856,75,0,90,25,20
PT7M17S,5/3/2020,tHF2bXCQ3y4,https://i.ytimg.com/vi/tHF2bXCQ3y4/maxresdefault.jpg,Profit and Loss | Mathematics Grade 5 | Periwinkle,https://www.youtube.com/embed/tHF2bXCQ3y4,175193,485,55,0,90,25,20
PT3M53S,10/25/2018,mOQAOVqJBZQ,https://i.ytimg.com/vi/mOQAOVqJBZQ/maxresdefault.jpg,Nouns - Concrete and Abstract | English Grammar & Composition Grade 4 | Periwinkle,https://www.youtube.com/embed/mOQAOVqJBZQ,322300,652,88,0,90,25,2
PT3M37S,12/19/2014,3YwrcJxEbZw,https://i.ytimg.com/vi/3YwrcJxEbZw/maxresdefault.jpg,What are Real Numbers? | Don't Memorise,https://www.youtube.com/embed/3YwrcJxEbZw,899079,745,85,0,90,25,2
PT5M48S,5/24/2018,A_LOsCaRzNA,https://i.ytimg.com/vi/A_LOsCaRzNA/maxresdefault.jpg,Weather and Climate | Marvel Semester Series Social Studies Grade 3 | Periwinkle,https://www.youtube.com/embed/A_LOsCaRzNA,537025,956,96,0,90,25,0
PT11M43S,1/25/2017,uSXcjhhBSAM,https://i.ytimg.com/vi/uSXcjhhBSAM/maxresdefault.jpg,Maths Help - 35.  Addition & Subtraction of Directed Numbers,https://www.youtube.com/embed/uSXcjhhBSAM,24926,352,95,0,95,25,20
PT100M14S,7/16/2020,f4c8izcEX4s,https://i.ytimg.com/vi/f4c8izcEX4s/maxresdefault.jpg,Lesson 4. Directed Numbers | Maths Session for Grade 08,https://www.youtube.com/embed/f4c8izcEX4s,15751,42,96,,95,1,2
PT11M23S,10/27/2014,"""_BgblvF90UE",https://i.ytimg.com/vi/_BgblvF90UE/maxresdefault.jpg,Math Antics - Adding & Subtracting Integers,https://www.youtube.com/embed/_BgblvF90UE,2285902,852,96,5,95,51,2
PT8M27S,9/23/2014,OAoLCXpao6s,https://i.ytimg.com/vi/OAoLCXpao6s/maxresdefault.jpg,Math Antics - Negative Numbers,https://www.youtube.com/embed/OAoLCXpao6s,1846593,963,36,5,95,51,2
PT12M54S,6/28/2017,jVvvUiExjes,https://i.ytimg.com/vi/jVvvUiExjes/maxresdefault.jpg,Adding and Subtracting Integers Using a Simple Metho,https://www.youtube.com/embed/jVvvUiExjes,1574736,741,25,5,95,51,20
PT9M51S,11/24/2014,K_tPbVPfHgk,https://i.ytimg.com/vi/K_tPbVPfHgk/maxresdefault.jpg,Math Antics - Integer Multiplication & Division,https://www.youtube.com/embed/K_tPbVPfHgk,1449764,658,14,5,95,51,20
PT10M29S,10/23/2015,LDIiYKYvvdA,https://i.ytimg.com/vi/LDIiYKYvvdA/maxresdefault.jpg,Algebra Basics: Solving 2-Step Equations - Math Antics,https://www.youtube.com/embed/LDIiYKYvvd,3308765,987,74,5,95,50,80
PT10M11S,8/11/2021,L7DFh3_uTkI,https://i.ytimg.com/vi/L7DFh3_uTkI/maxresdefault.jpg,Find even and odd number through games / Mathematics,https://www.youtube.com/embed/L7DFh3_uTkI,4,0,0,5,95,5,20
