VideoDuration,PubliedDate,VideoID,VideoImageURL,VideoTitle,VideoURL,VideoViews,Like,Unlike,Khan Style%,Animation%  ,Talking Head%                 ,Whiteboard%
PT10M9S,2/11/2021,fw1kyM0F00Y,https://i.ytimg.com/vi/fw1kyM0F00Y/maxresdefault.jpg,INTRODUCTION TO INTEGERS | GRADE 6,https://www.youtube.com/embed/fw1kyM0F00Y,41989,523,6,0,79,85,86
PT18M2S,2/10/2016,RnR57m46c8U,https://i.ytimg.com/vi/RnR57m46c8U/hqdefault.jpg,6th Grade Math Assessment Practice Day 1,https://www.youtube.com/embed/RnR57m46c8U,487138,542,35,0,76,15,80
PT7M29S,2/10/2014,AAY1bsazcgM,https://i.ytimg.com/vi/AAY1bsazcgM/maxresdefault.jpg,Math Antics - Perimeter,https://www.youtube.com/embed/AAY1bsazcgM,2500390,542,25,0,72,24,80
PT20M45S,3/5/2018,s06Os761dU,https://i.ytimg.com/vi/-s06Os761dU/maxresdefault.jpg,Finding LCM using prime factorisation,,761262,663,11,0,73,56,80
PT16M38S,7/11/2017,tyDKR4FG3Yw,https://i.ytimg.com/vi/tyDKR4FG3Yw/maxresdefault.jpg,INTRODUCTION to SET THEORY - DISCRETE MATHEMATICS,https://www.youtube.com/embed/tyDKR4FG3Yw,1257186,225,74,0,71,23,80
PT47M1S,5/28/2020,AWT1e5U5bcw,https://i.ytimg.com/vi/AWT1e5U5bcw/maxresdefault.jpg,Sets in Sinhala | kulaka | \u0d9a\u0dd4\u0dbd\u0d9a | O/L & Grade 10-11 maths | Questions with theory | Siyomaths \ud83c\uddf1\ud83c\uddf0,https://www.youtube.com/embed/AWT1e5U5bcw,410222,995,65,0,74,55,80
PT9M14S,1/13/2018,qc8LHRMs6FQ,https://i.ytimg.com/vi/qc8LHRMs6FQ/maxresdefault.jpg,Learning Factors | Mathematics Grade 4 | Periwinkle,https://www.youtube.com/embed/qc8LHRMs6FQ,753345,663,32,0,75,14,80
PT7M29S,2/8/2019,05Z_dudVav0,https://i.ytimg.com/vi/05Z_dudVav0/maxresdefault.jpg,Introduction to Sets for Roster Method & Set Builder Form | Algebra |  Math | Letstute,https://www.youtube.com/embed/05Z_dudVav0,307624,885,56,0,74,52,80
PT10M25S,2/21/2017,VoLZXXQL-YY,https://i.ytimg.com/vi/VoLZXXQL-YY/maxresdefault.jpg,9 Incredible Science Facts You Probably Didn't Learn At School,https://www.youtube.com/embed/VoLZXXQL-YY,27049205,3335,96,0,14,54,80
PT27M31S,4/4/2021,GUkkmML6PA8,https://i.ytimg.com/vi/GUkkmML6PA8/maxresdefault.jpg,Mathematics - Grade 5: Union and Intersection of Sets,https://www.youtube.com/embed/GUkkmML6PA8,838,22,12,0,75,22,80
PT17M49S,5/17/2020,8dup8yGwBhM,https://i.ytimg.com/vi/8dup8yGwBhM/maxresdefault.jpg,Types of Sets Grade 6,https://www.youtube.com/embed/8dup8yGwBhM,7954,336,32,0,6,42,80
PT8M11S,7/2/2018,VBzlvKP-2yI,https://i.ytimg.com/vi/VBzlvKP-2yI/maxresdefault.jpg,Types of sets,https://www.youtube.com/embed/VBzlvKP-2yI,485182,521,24,0,57,15,80
PT12M51S,11/1/2020,f2r_Qn3hii0,https://i.ytimg.com/vi/f2r_Qn3hii0/maxresdefault.jpg,Grade 6 Science Lesson Sinhala medium|Science Channel Bro,https://www.youtube.com/embed/f2r_Qn3hii0,3798,12,2,0,65,42,80
PT4M20S,11/13/2020,sgtKab2ynrY,https://i.ytimg.com/vi/sgtKab2ynrY/maxresdefault.jpg,,https://i.ytimg.com/vi/sgtKab2ynrY/maxresdefault.jpg,478594,5236,85,0,68,12,80
PT14M6S,10/27/2019,RY2wQY70TeY,https://i.ytimg.com/vi/RY2wQY70TeY/maxresdefault.jpg,26 FAST MATHS TRICKS YOU MUST KNOW,https://www.youtube.com/embed/RY2wQY70TeY,8495500,8456,12,0,64,11,85
PT11M49S,2/7/2018,xZELQc11ACY,https://i.ytimg.com/vi/xZELQc11ACY/maxresdefault.jpg,"Intersection of Sets, Union of Sets and Venn Diagrams",https://www.youtube.com/embed/xZELQc11ACY,685596,336,36,0,75,14,85
PT56M43S,8/7/2020,MEYWV5gguAQ,https://i.ytimg.com/vi/MEYWV5gguAQ/maxresdefault.jpg,Lesson 2. Sets | Maths Session for Grade 07,https://www.youtube.com/embed/MEYWV5gguAQ,16980,212,23,0,74,12,85
PT11M33S,12/5/2019,fjameOg-bcg,https://i.ytimg.com/vi/fjameOg-bcg/maxresdefault.jpg,Sets I | Class 6 | Maths | CBSE | ICSE | FREE Tutorial,https://www.youtube.com/embed/fjameOg-bcg,10376,458,25,0,78,15,85
PT14M33S,6/10/2016,EwY6p-r_hyU,https://i.ytimg.com/vi/EwY6p-r_hyU/maxresdefault.jpg,Gravity Compilation: Crash Course Kids,https://www.youtube.com/embed/EwY6p-r_hyU,1988959,5692,4,0,75,52,5
PT57M53S,10/10/2019,lv6dC0coQeI,https://i.ytimg.com/vi/lv6dC0coQeI/maxresdefault.jpg,"Earth Science for Kids - Solar System, Weather, Fossils, Volcanoes & More - Rock 'N Learn",https://www.youtube.com/embed/lv6dC0coQeI,1567840,6355,56,0,10,42,5
PT8M55S,3/18/2020,dJBYjD4TwKU,https://i.ytimg.com/vi/dJBYjD4TwKU/maxresdefault.jpg,DIY Maths Squares Machine - Maths Working Model | Easy Maths Project For Exhibition | Maths Model,https://www.youtube.com/embed/dJBYjD4TwKU,778731,845,56,0,12,53,5
PT4M5S,10/21/2019,4YSf82XB8ts,https://i.ytimg.com/vi/4YSf82XB8ts/maxresdefault.jpg,Magic with numbers | Number tricks | Smart Learning Tube,https://www.youtube.com/embed/4YSf82XB8ts,1948391,5589,25,0,13,56,5
PT2M18S,12/17/2014,l3-A0O42Lyo,https://i.ytimg.com/vi/l3-A0O42Lyo/maxresdefault.jpg,What are Sets? | Set Theory | Don't Memorise,https://www.youtube.com/embed/l3-A0O42Lyo,356712,567,65,0,12,85,5
PT36M57S,8/20/2020,4qU3rVQZeXY,https://i.ytimg.com/vi/4qU3rVQZeXY/maxresdefault.jpg,Types Of Sets Introduction | ICSE Mathematics | Vedantu Class 6 - 8 | Young Wonders | Priya Ma'am,https://www.youtube.com/embed/4qU3rVQZeXY,17784,103,48,0,14,15,5
PT47M1S,5/28/2020,AWT1e5U5bcw,https://i.ytimg.com/vi/AWT1e5U5bcw/maxresdefault.jpg,Sets in Sinhala | kulaka | \u0d9a\u0dd4\u0dbd\u0d9a | O/L & Grade 10-11 maths | Questions with theory | Siyomaths \ud83c\uddf1\ud83c\uddf0,https://www.youtube.com/embed/AWT1e5U5bcw,410222,5416,59,0,15,24,5
PT14M43S,3/28/2018,fLMN0wtiz-4,https://i.ytimg.com/vi/fLMN0wtiz-4/maxresdefault.jpg,"Sets: Union, Intersection, Complement",https://www.youtube.com/embed/fLMN0wtiz-4,310914,156,2,0,10,56,5
PT22M34S,4/8/2020,chn2aypMtSg,https://i.ytimg.com/vi/chn2aypMtSg/maxresdefault.jpg,Grade 6 maths sinhala 6 \u0dc0\u0dc3\u0dbb \u0daf\u0dd9\u0dc0\u0db1 \u0dc0\u0dcf\u0dbb\u0dba \u0db4\u0dc5\u0db8\u0dd4 \u0db4\u0dcf\u0da9\u0db8  mathematics sinhala ganithaya 6 wasara,https://www.youtube.com/embed/chn2aypMtSg,47140,314,35,0,0,23,0
PT26M18S,12/19/2018,GY6Q2f2kvY0,https://i.ytimg.com/vi/GY6Q2f2kvY0/maxresdefault.jpg,"06 - What is a Function in Math? (Learn Function Definition, Domain & Range in Algebra)",https://www.youtube.com/embed/GY6Q2f2kvY0,795691,745,63,0,1,55,1
PT18M2S,2/10/2016,RnR57m46c8U,https://i.ytimg.com/vi/RnR57m46c8U/hqdefault.jpg,6th Grade Math Assessment Practice Day 1,https://www.youtube.com/embed/RnR57m46c8U,487138,262,54,0,1,14,5
PT22M43S,4/16/2019,LUM_XbgsByY,https://i.ytimg.com/vi/LUM_XbgsByY/hqdefault.jpg,"Sets Exercise 1.3 (Q1, Q2) class 11 Maths Ncert",https://www.youtube.com/embed/LUM_XbgsByY,428876,985,25,0,2,52,5
PT45M13S,8/8/2018,h_lBICtlafI,https://i.ytimg.com/vi/h_lBICtlafI/maxresdefault.jpg,"Understanding Elementary Shapes\"" Chapter 5 - Introduction - Class 6th Maths",https://www.youtube.com/embed/h_lBICtlafI,734136,657,32,0,5,54,0
PT56M43S,8/7/2020,MEYWV5gguAQ,https://i.ytimg.com/vi/MEYWV5gguAQ/maxresdefault.jpg,Lesson 2. Sets | Maths Session for Grade 07,https://www.youtube.com/embed/MEYWV5gguAQ,17245,956,65,0,4,22,5
PT8M14S,11/10/2017,LERb-94P8po,https://i.ytimg.com/vi/LERb-94P8po/maxresdefault.jpg,Simple Math Tricks You Weren\u2019t Taught at School,https://www.youtube.com/embed/LERb-94P8po,6239262,254,15,0,6,42,5
PT18M32S,10/14/2020,OR7anlalX_g,https://i.ytimg.com/vi/OR7anlalX_g/hqdefault.jp,GRADE 7 MATHEMATICS || PROBLEMS INVOLVING SETS,https://www.youtube.com/embed/OR7anlalX_,2789,859,23,0,2,15,5
PT18M19S,6/24/2020,4h89z3tSx08,https://i.ytimg.com/vi/4h89z3tSx08/maxresdefault.jpg,Science | Grade 7 Science 11th Lesson ,https://www.youtube.com/embed/4h89z3tSx08,25228,658,52,0,3,42,5
PT11M49S,2/7/2018,xZELQc11ACY,https://i.ytimg.com/vi/xZELQc11ACY/maxresdefault.jpg,"Intersection of Sets, Union of Sets and Venn Diagrams",https://www.youtube.com/embed/xZELQc11ACY,692244,745,66,0,1,12,51
PT5M34S,5/11/2020,"""_CG4Ut-kc2w",https://i.ytimg.com/vi/_CG4Ut-kc2w/maxresdefault.jpg,Grade 7 Math: Introduction to Sets,https://www.youtube.com/embed/_CG4Ut-kc2w,119414,258,33,0,45,75,10
PT7M29S,2/8/2019,05Z_dudVav0,https://i.ytimg.com/vi/05Z_dudVav0/maxresdefault.jpg,Introduction to Sets for Roster Method & Set Builder Form | Algebra |  Math | Letstute,https://www.youtube.com/embed/05Z_dudVav0,311679,985,14,0,21,78,10
PT20M30S,7/3/2020,wgSuFpp_bqU,https://i.ytimg.com/vi/wgSuFpp_bqU/maxresdefault.jpg,Grade 7 Science Unit 8 | Earth ,https://www.youtube.com/embed/wgSuFpp_bqU,46256,753,52,0,1,77,10
PT26M14S,6/28/2020,kAfjLFaaNlw,https://i.ytimg.com/vi/kAfjLFaaNlw/maxresdefault.jpg,INTRODUCTION TO SETS || GRADE 7 MATHEMATICS Q1,https://www.youtube.com/embed/kAfjLFaaNlw,306974,562,325,0,52,77,10
PT4M20S,11/13/2020,sgtKab2ynrY,https://i.ytimg.com/vi/sgtKab2ynrY/maxresdefault.jpg,7 Effective Tips & Tricks In 1 Video | Mathematics study tips | Super Tips to Score 100% in Maths,,491005,456,20,0,65,78,10
PT30M23S,7/25/2020,BU16uMw7jnk,https://i.ytimg.com/vi/BU16uMw7jnk/maxresdefault.jpg,Grade 7 Science Unit 9 | Light | \u0d86\u0dbd\u0ddd\u0d9a\u0dba,https://www.youtube.com/embed/BU16uMw7jnk,36377,231,12,0,23,79,10
PT57M53S,10/10/2019,lv6dC0coQeI,https://i.ytimg.com/vi/lv6dC0coQeI/maxresdefault.jpg,"Earth Science for Kids - Solar System, Weather, Fossils, Volcanoes & More - Rock 'N Learn",https://www.youtube.com/embed/lv6dC0coQeI,1592275,756,32,0,42,75,1
PT1M26S,6/19/2019,fes92vSBTg4,https://i.ytimg.com/vi/fes92vSBTg4/maxresdefault.jpg,Sets Basics - Introduction | Don't Memorise,https://www.youtube.com/embed/fes92vSBTg4,91097,235,52,0,51,84,1
PT84M9S,6/10/2020,hOPBurxeFuI,https://i.ytimg.com/vi/hOPBurxeFuI/maxresdefault.jpg,| Sets - 07,https://www.youtube.com/embed/hOPBurxeFuI,11614,253,32,0,20,85,10
PT230M37S,6/10/2020,qBIDz8VdtgA,https://i.ytimg.com/vi/qBIDz8VdtgA/maxresdefault.jpg,Factors and Multiples - 07,https://www.youtube.com/embed/qBIDz8VdtgA,14312,956,6,0,1,86,10
PT21M1S,10/4/2020,BjJEq2RX2ac,https://i.ytimg.com/vi/BjJEq2RX2ac/hqdefault.jpg,Grade 7 Math Q1 Ep1: Sets,https://www.youtube.com/embed/BjJEq2RX2ac,24126,548,5,0,2,82,10
PT22M35S,4/27/2020,kwB80l85sIg,https://i.ytimg.com/vi/kwB80l85sIg/maxresdefault.jpg,Grade 7 maths lessons sinhala lesson 2,https://www.youtube.com/embed/kwB80l85sIg,24386,236,52,0,3,84,10
PT18M31S,6/5/2020,H7pnuPLLHHI,https://i.ytimg.com/vi/H7pnuPLLHHI/maxresdefault.jpg,Grade 7 Science Unit 5 | Acids and Bases ,https://www.youtube.com/embed/H7pnuPLLHHI,56348,952,152,0,1,85,10
PT3M42S,1/24/2021,fKhMPlheUoc,https://i.ytimg.com/vi/fKhMPlheUoc/maxresdefault.jpg,FASTEST WAY TO COVER THE SYLLABUS | 5 STUDY STRATEGIES | HOW TO STUDY IN EXAM TIME | MOTIVATION,https://i.ytimg.com/vi/fKhMPlheUoc/maxresdefault.jpg,986245,653,23,0,1,86,10
PT8M50S,3/14/2020,aAOlr3RGyZQ,https://i.ytimg.com/vi/aAOlr3RGyZQ/hqdefault.jpg,Set Theory - Union Intersection Complement Subset - Class 7 & 8 Math,https://www.youtube.com/embed/aAOlr3RGyZQ,3940,65,63,0,14,87,10
PT10M25S,2/21/2017,VoLZXXQL-YY,https://i.ytimg.com/vi/VoLZXXQL-YY/maxresdefault.jpg,9 Incredible Science Facts You Probably Didn't Learn At School,https://www.youtube.com/embed/VoLZXXQL-YY,27077415,5852,325,0,15,89,10
PT8M11S,7/2/2018,VBzlvKP-2yI,https://i.ytimg.com/vi/VBzlvKP-2yI/maxresdefault.jpg,Types of sets,https://www.youtube.com/embed/VBzlvKP-2yI,490493,2455,44,0,12,85,10
PT9M36S,11/1/2020,mL09dnMxrsk,https://i.ytimg.com/vi/mL09dnMxrsk/maxresdefault.jpg,5 TIPS TO STUDY WELL IN TAMIL|How to Study for Exams in tamil|SMART STUDY METHODS|almost everything,,542776,658,55,0,13,85,10
PT56M43S,8/7/2020,MEYWV5gguAQ,https://i.ytimg.com/vi/MEYWV5gguAQ/maxresdefault.jpg,Lesson 2. Sets | Maths Session for Grade 07,https://www.youtube.com/embed/MEYWV5gguAQ,17251,355,6,0,32,87,5
