VideoDuration,PubliedDate,VideoID,VideoImageURL,VideoTitle,VideoURL,VideoViews,Like,Unlike,Khan Style%,Animation%  ,Talking Head%                 ,Whiteboard%
PT37M9S,10/5/2019,PVoTRu3p6ug,https://i.ytimg.com/vi/PVoTRu3p6ug/maxresdefault.jpg,Algebra for Beginners | Basics of Algebra,https://www.youtube.com/embed/PVoTRu3p6ug,323581,321,32,90,0,50,5
PT88M35S,8/26/2020,ExCEHUIIUI,https://i.ytimg.com/vi/_ExCEHUIIUI/maxresdefault.jpg,Lesson 12. Algebraic Expressions | Maths Session for Grade 07,https://www.youtube.com/embed/_ExCEHUIIUI,15905,951,95,90,0,60,5
PT19M2S,8/12/2021,e_WWSy4pjV0,https://i.ytimg.com/vi/e_WWSy4pjV0/maxresdefault.jpg,ass-7 | Multiplication of Algebraic Expression | Algebraic Expression by ajay sir,https://www.youtube.com/embed/e_WWSy4pjV0,35,12,1,90,0,60,5
PT19M20S,5/29/2020,Qs35Zdho4gI,https://i.ytimg.com/vi/Qs35Zdho4gI/maxresdefault.jpg,Grade 8 - Mathematics - Algebraic Equations 1 / WorksheetCloud Video Lesson,https://www.youtube.com/embed/Qs35Zdho4gI,15625,159,12,90,0,60,5
PT100M14S,7/16/2020,f4c8izcEX4s,https://i.ytimg.com/vi/f4c8izcEX4s/maxresdefault.jpg,Lesson 4. Directed Numbers | Maths Session for Grade 08,https://www.youtube.com/embed/f4c8izcEX4s,15792,852,85,90,0,60,5
PT5M59S,2/2/2015,BZeFnoAHFkw,https://i.ytimg.com/vi/BZeFnoAHFkw/maxresdefault.jpg,Grade 8 Math - Lesson 8.5: Solving Equations,https://www.youtube.com/embed/BZeFnoAHFkw,253077,357,65,91,0,20,5
PT20M45S,4/4/2021,fUOdon3y1hU,https://i.ytimg.com/vi/fUOdon3y1hU/maxresdefault.jpg,ALGEBRAIC EXPRESSIONS & EQUATIONS | GRADE 6,https://www.youtube.com/embed/fUOdon3y1hU,72928,654,75,90,0,20,5
PT7M11S,2/15/2019,Ks-wwYpS20Y,https://i.ytimg.com/vi/Ks-wwYpS20Y/maxresdefault.jpg,Algebra Trick to save you time (Algebra Tricks,https://www.youtube.com/embed/Ks-wwYpS20Y,165047,159,45,90,0,20,5
PT69M12S,7/22/2020,6BxSBRWQ2o,https://i.ytimg.com/vi/-6BxSBRWQ2o/maxresdefault.jpg,Lesson 6. Solids | Maths Session for Grade 08,https://www.youtube.com/embed/-6BxSBRWQ2o,10062,856,62,90,0,2,5
PT115M17S,6/21/2020,flXVRy1hjf4,https://i.ytimg.com/vi/flXVRy1hjf4/maxresdefault.jpg,Lesson 1. Number Patterns | Maths Session for Grade 08,https://www.youtube.com/embed/flXVRy1hjf4,80837,854,25,90,0,20,5
PT20M24S,8/12/2021,wbgUs02rmkM,https://i.ytimg.com/vi/wbgUs02rmkM/hqdefault.jpg,Algebraic Identities Class 8 & Class 9,https://www.youtube.com/embed/wbgUs02rmkM,56,12,1,90,0,20,5
PT7M28S,8/29/2017,ctqviXu-mTE,https://i.ytimg.com/vi/ctqviXu-mTE/hqdefault.jpg,Factorising Algebraic Expressions ( factoring / factorizing ,https://www.youtube.com/embed/ctqviXu-mTE,918106,875,75,90,0,20,5
PT42M55S,9/28/2018,EmD8cNdBros,https://i.ytimg.com/vi/EmD8cNdBros/maxresdefault.jpg,Introduction - Algebraic Expressions and Identities - Chapter 9 - NCERT Class 8th Maths,https://www.youtube.com/embed/EmD8cNdBros,1828974,9658,35,95,0,20,5
PT7M19S,4/9/2013,fRs52U_CDdg,https://i.ytimg.com/vi/fRs52U_CDdg/maxresdefault.jpg,Solving Algebraic Expressions (Grade 8 Nelson Lesson 8.3 4 9 13,https://www.youtube.com/embed/fRs52U_CDdg,19986,852,45,95,0,2,5
PT160M10S,7/2/2020,CT9iX5osAs4,https://i.ytimg.com/vi/CT9iX5osAs4/maxresdefault.jpg,Lesson 5. Algebraic Expressions | Maths Session for Grade 08,https://www.youtube.com/embed/CT9iX5osAs4,28773,456,21,95,0,10,5
PT215M35S,11/26/2020,V47xmqEbt_o,https://i.ytimg.com/vi/V47xmqEbt_o/maxresdefault.jpg,Algebraic Expressions and Identities full lesson | Mathematics | Class 8 | CBSE Syllabus,https://www.youtube.com/embed/V47xmqEbt_o,638,452,75,95,0,10,5
PT16M15S,7/28/2015,f_1dONDUA_s,https://i.ytimg.com/vi/f_1dONDUA_s/hqdefault.jpg,Algebraic Expressions,,22466,125,12,95,0,10,5
PT29M57S,6/5/2018,8zrBCqejVdw,https://i.ytimg.com/vi/8zrBCqejVdw/maxresdefault.jpg,Part-1 : Algebraic Expressions & Identities | Mathematics | Class 8 | CBSE Syllabus,https://www.youtube.com/embed/8zrBCqejVdw,1059,145,15,0,85,10,5
PT30M56S,4/30/2018,c0NgtjfTJBo,https://i.ytimg.com/vi/c0NgtjfTJBo/maxresdefault.jpg,Full Lesson : Algebraic Expressions | Mathematics | Class 8 | AP&TS Syllabus,https://www.youtube.com/embed/c0NgtjfTJBo,22768,752,32,5,85,10,10
PT14M45S,6/1/2020,20BYGqGufY8,https://i.ytimg.com/vi/20BYGqGufY8/maxresdefault.jpg,Grade 8 - Mathematics - Algebraic Expression 1 / WorksheetCloud Online Lesson,https://www.youtube.com/embed/20BYGqGufY8,13161,963,45,5,85,10,10
